cat,min_r_ab,epsA0,epsAf,dEpsA,epsB0,epsBf,dEpsB,aA0,aAf,eA0,eAf,aB0,aBf,eB0,eBf,A_bef,A_aft,B_bef,B_aft,e_drift_scan,m_B,v_inf,b_impact,incoming_angle,A_phase,score
perturbation,0.36286937890910304,-0.5326420951493647,-0.2724045922672266,0.2602375028821381,0.25757951454182215,0.25533207426365157,-0.002247440278170587,0.9396553606219362,1.837340537596421,0.0861131603556959,0.5509102071793937,-2.096440009837515,-2.114892935238544,1.1336132590815817,1.1363879344387595,True,True,False,False,2.243396150602264e-10,0.08,0.65,-0.9,0.8,4.5,2.384276075425825
perturbation,0.20689591776552707,-0.4978475,-0.8047446827638933,-0.30689718276389333,0.25758059316505855,0.260705217763361,0.003124624598302428,1.0053279367677852,0.6219363864338117,0.06561249880929702,0.6480392259613929,-2.0964312309583284,-2.071304919144931,1.058769832440214,1.066193608476419,True,True,False,False,2.7558145825074574e-09,0.08,0.65,-0.6,0.0,0.0,0.2146036207290227
perturbation,0.16266834722868018,-0.43234152269370074,-0.7760771054277398,-0.34373558273403904,0.2584640404114471,0.2613824502556592,0.0029184098442121,1.1576496212569136,0.6449101468135002,0.13624899235105764,0.7261100495023458,-2.0892654898545184,-2.065938242876765,1.0607373113075333,1.0608484943100591,True,True,False,False,2.381280664142588e-09,0.08,0.65,-0.6,0.0,1.5,0.24540827441948015
no_encounter,0.980197853889282,-0.48858008094568883,-0.4366294482884563,0.05195063265723254,0.2577055783371196,0.2574802539787111,-0.0002253243584084963,1.0243970630796881,1.146280906983965,0.06841719704526004,0.21304089412090266,-2.095414478353258,-2.097248203136572,1.0623410817738623,1.0672570749451749,True,True,False,False,1.7699272937542265e-09,0.08,0.65,-0.6,0.0,3.0,-1.0
perturbation,0.256296475934974,-0.5620423747251315,-0.6251535054374437,-0.06311113071231222,0.25671482812131297,0.2588746190458196,0.0021597909245066327,0.8905022512666788,0.8006033648484159,0.12383113707182884,0.06930757134558253,-2.103501398621267,-2.0859518866328974,1.0605736137425028,1.0532207855694211,True,True,False,False,2.9004715827055614e-09,0.08,0.65,-0.6,0.0,4.5,0.5397890692914935
perturbation,0.24500788130276865,-0.5449566207896488,-0.8334984146437678,-0.28854179385411904,0.2569452553721911,0.26163806077033924,0.004692805398148148,0.9184217255215091,0.60048104616241,0.10080791589041146,0.5279725262943408,-2.101614988834091,-2.0639198991541274,1.0590643953286645,1.0881437961822447,True,True,False,False,4.94811428344369e-10,0.08,0.65,-0.6,0.8,0.0,0.1749933287771759
perturbation,0.09124687404364447,-0.4555414134860436,-0.40176957979508576,0.05377183369095784,0.2581511547713906,0.2555769105906035,-0.002574244180787111,1.098692643924313,1.2457389139697177,0.10177557406320356,0.49314919802354445,-2.0917977317521768,-2.112866920380771,1.0593935306530982,1.057889215434819,True,True,False,False,5.599390255389026e-10,0.08,0.65,-0.6,0.8,1.5,1.389130142207332
no_encounter,0.7190303046427375,-0.4447531508633332,-0.6043629323194383,-0.15960978145610505,0.2582966508207478,0.2592377500385262,0.0009410992177784072,1.1253433483910202,0.8281447673820254,0.1171720445914585,0.3050504770993559,-2.0906194419638378,-2.0830299596403252,1.06184915315092,1.0730424664193712,True,True,False,False,3.8475084290502286e-10,0.08,0.65,-0.6,0.8,3.0,-1.0
no_encounter,0.6032750431027406,-0.5326420951493647,-0.2864992695373716,0.24614282561199308,0.2571113353883188,0.2538102332324812,-0.003301102155837621,0.9396553606219362,1.7469503528165666,0.08611316035569784,0.5033691916451597,-2.100257459222599,-2.12757379055469,1.0618577134281282,1.0564376165827436,True,True,False,False,7.661971339641078e-11,0.08,0.65,-0.6,0.8,4.5,-1.0
perturbation,0.07216423633053294,-0.4978475,-0.968038358274652,-0.470190858274652,0.25758059316505855,0.26385690389573424,0.006276310730675694,1.0053279367677852,0.517024966750334,0.06561249880929702,0.9578323293043666,-2.0964312309583284,-2.0465638458843833,1.0623106992773275,1.0632385897054846,True,True,False,False,8.032529945885084e-09,0.08,0.65,0.6,0.0,0.0,0.3104600353685392
ejection,0.019348624949821064,-0.43234152269370074,0.3392527565815324,0.7715942792752332,0.2584640404114471,0.24657005508413676,-0.011893985327310341,1.1576496212569136,-1.475301203277666,0.13624899235105928,1.5344225406248932,-2.0892654898545184,-2.1900469617680725,1.0609888478821223,1.0649492491280652,True,False,False,False,1.7547964692891106e-09,0.08,0.65,0.6,0.0,1.5,3.3581098197792536
no_encounter,0.8526674669426071,-0.48858008094568883,-0.1369167456802769,0.35166333526541194,0.2577055783371196,0.2525366586787048,-0.005168919658414817,1.0243970630796881,3.655506107110884,0.06841719704526004,0.7236164504943436,-2.095414478353258,-2.1383034163250993,1.0588335460259022,1.0583305130128504,True,True,False,False,2.1579592159824575e-09,0.08,0.65,0.6,0.0,3.0,-1.0
perturbation,0.4398352285852764,-0.5620423747251313,-0.6644064355219652,-0.10236406079683391,0.25671482812131297,0.25849983732721477,0.0017850092059017997,0.8905022512666793,0.7533039616131977,0.1238311370718293,0.02242788078265662,-2.103501398621267,-2.0889761695147846,1.0598303065827541,1.049184242524057,True,True,False,False,2.8612078219013918e-09,0.08,0.65,0.6,0.0,4.5,0.6855076004287167
perturbation,0.1603269494539095,-0.5449566207896488,-1.0885744862852214,-0.5436178654955726,0.2569452553721911,0.26451116724598406,0.007565911873792963,0.9184217255215091,0.45977561141265083,0.10080791589041146,0.9350048623343218,-2.101614988834091,-2.0415017090670626,1.0615238337738935,1.058434435913742,True,True,False,False,2.1163660952635285e-09,0.08,0.65,0.6,0.8,0.0,0.3058889302392833
ejection,0.11409043851298004,-0.4555414134860436,0.177525760917906,0.6330671744039496,0.2581511547713906,0.2484544270406673,-0.009696727730723304,1.098692643924313,-2.819309138077421,0.10177557406320356,1.309932592627928,-2.0917977317521768,-2.173436820715665,1.0621091676388863,1.0568734568123601,True,False,False,False,1.4453417791393456e-09,0.08,0.65,0.6,0.8,1.5,2.7408995748665315
no_encounter,0.7877150996798076,-0.4447531508633332,-0.6704575765315041,-0.22570442566817084,0.2582966508207478,0.2603034880582907,0.002006837237542858,1.1253433483910202,0.7465050996802063,0.1171720445914585,0.34632729923066086,-2.0906194419638378,-2.07450159053987,1.0597581680063655,1.077525319086693,True,True,False,False,8.457744579826757e-10,0.08,0.65,0.6,0.8,3.0,-1.0
no_encounter,0.5088610577105566,-0.5326420951493647,-0.4788815733857784,0.053760521763586255,0.2571113353883188,0.25599986012337644,-0.0011114752649423743,0.9396553606219362,1.0451435758143195,0.0861131603556959,0.023017449416758533,-2.100257459222599,-2.1093761525484926,1.0588614577749023,1.0582969350434368,True,True,False,False,9.207017582753841e-10,0.08,0.65,0.6,0.8,4.5,-1.0
ejection,0.051328354764417085,-0.4978475,3.0784692794006348,3.576316779400635,0.25804877231856194,0.20972221583646056,-0.04832655648210138,1.0053279367677852,-0.1625808005780864,0.06561249880929702,1.860522710434999,-2.092627665491733,-2.574834515486366,1.1343732362744792,1.107098920028883,True,False,False,False,1.0501538747777317e-09,0.08,0.65,0.9,0.0,0.0,9.492939331586102
ejection,0.057300234491161596,-0.43234152269370074,1.2792183667318933,1.711559889425594,0.2589322195649505,0.23394502683116744,-0.024987192733783053,1.1576496212569136,-0.39125454497550843,0.13624899235105928,2.964672980019744,-2.0854878582020056,-2.308234576791005,1.132753558959287,1.1157348004818228,True,False,False,False,1.0725529319347835e-09,0.08,0.65,0.9,0.0,1.5,7.160375728790398
ejection,0.07873249827848552,-0.48858008094568883,1.4484047238280073,1.9369848047736962,0.258173757490623,0.23291024238621597,-0.025263515104407025,1.0243970630796881,-0.3455525874544389,0.06841719704526004,3.100359744655754,-2.091614598046872,-2.318489708600115,1.129510778417775,1.118265974743156,True,False,False,False,1.0834482835671446e-09,0.08,0.65,0.9,0.0,3.0,7.3805333198404455
no_encounter,0.5293071610066563,-0.5620423747251315,-0.7317446638557211,-0.1697022891305896,0.25718300727481636,0.26084908384064703,0.003666076565830678,0.8905022512666788,0.6839817558255321,0.12383113707183019,0.0719876149176684,-2.099672158444651,-2.0701625324852073,1.1306577214905866,1.1492718071302694,True,True,False,False,1.0629945051893185e-09,0.08,0.65,0.9,0.0,4.5,-1.0
perturbation,0.050239464653731816,-0.5449566207896488,-0.7151895915490194,-0.1702329707593706,0.25741343452569443,0.26059015724300333,0.0031767227173088997,0.9184217255215091,0.6998144351010112,0.10080791589041146,0.9509837935346865,-2.0977926074254625,-2.072219479481122,1.1331007859976814,1.1181649590157818,True,True,False,False,2.2148601100660857e-09,0.08,0.65,0.9,0.8,0.0,0.22051115660756948
perturbation,0.2280001279913062,-0.4555414134860436,-0.2508117180027826,0.20472969548326098,0.258619333924894,0.25539393489628526,-0.003225399028608744,1.098692643924313,1.9955207993689001,0.10177557406320574,0.5576786845207514,-2.0880109456813547,-2.114380673210946,1.1342434608552727,1.131523334800157,True,True,False,False,5.2339035287761804e-11,0.08,0.65,0.9,0.8,1.5,2.3642213701913035
no_encounter,0.6531019167757329,-0.4447531508633332,-0.563424333852298,-0.11867118298896473,0.2587648299742512,0.2593394489064004,0.0005746189321492179,1.1253433483910202,0.8883180401136284,0.1171720445914585,0.32678878054890703,-2.0868369169555754,-2.082213108252938,1.1309743108587356,1.1202248405549762,True,True,False,False,9.832178009159134e-11,0.08,0.65,0.9,0.8,3.0,-1.0
no_encounter,1.0660459862006664,-0.5326420951493644,-0.4510866655604008,0.08155542958896367,0.25757951454182215,0.2569561198665278,-0.0006233946752943753,0.9396553606219367,1.1095428843550745,0.08611316035569784,0.08614090578486276,-2.096440009837515,-2.101526129365961,1.1293937932258837,1.1181505934954035,True,True,False,False,1.1566316885351171e-10,0.08,0.65,0.9,0.8,4.5,-1.0
perturbation,0.27943522575211766,-0.49688750000000004,-0.5681245318488692,-0.0712370318488692,0.4330087723185617,0.43385062758734555,0.000841855268783831,1.007270257352016,0.8809688227530041,0.07889866919029632,0.18700059564243424,-1.2470878987244294,-1.2446680162777541,1.292611374142066,1.2628622415944064,True,True,False,False,4.467627540979354e-10,0.08,0.85,-0.9,0.0,0.0,0.7267449421119349
ejection,0.10759345743594231,-0.4181140999491195,0.4700466611203746,0.8881607610694942,0.43407115084072645,0.41996702788293705,-0.0141041229577894,1.1970416689150305,-1.0647879059645666,0.16468612235842514,1.9925059266445102,-1.2440356816022127,-1.2858152286910518,1.297817776270841,1.2678711387290846,True,False,False,False,4.736486401316687e-10,0.08,0.85,-0.9,0.0,1.5,4.161000229143448
no_encounter,0.5599501203866428,-0.4857430802291005,-0.5620437780346037,-0.07630069780550319,0.43315907168610135,0.43305127910780206,-0.00010779257829929279,1.0303800926282662,0.890500027862928,0.08236265424547483,0.24760475783506516,-1.2466551788884694,-1.246965488965972,1.3015092692503294,1.3045053662073471,True,True,False,False,7.041585769186955e-10,0.08,0.85,-0.9,0.0,3.0,-1.0
ejection,0.11641912348101914,-0.5740842499132734,2.2992262598684317,2.873310509781705,0.4319676573097414,0.3948731105304255,-0.037094546779315896,0.8718232560388308,-0.21768192575733716,0.14809531208085264,3.350968273401198,-1.2500935911801245,-1.3675279111171392,1.2967996177554348,1.2747675380296706,True,False,False,False,2.747256265124207e-11,0.08,0.85,-0.9,0.0,4.5,8.648356768293915
perturbation,0.4186662344391368,-0.5535379885600937,-0.5933420200984599,-0.0398040315383662,0.43224475474057844,0.43401457347993033,0.0017698187393518916,0.9041836519692887,0.8435269760886753,0.12069625029160082,0.11277336377898903,-1.2492921986389247,-1.2441978518607755,1.2931248617304139,1.271943198650642,True,True,False,False,2.473553914762755e-10,0.08,0.85,-0.9,0.8,0.0,0.43467895593597516
ejection,0.07335949432015082,-0.44601284070031233,4.358243203128852,4.804256043829165,0.43369489409732875,0.36559446256919154,-0.06810043152813722,1.1221650013800812,-0.11483985098414953,0.12285361604553023,2.9960872965352703,-1.2451149583486094,-1.4770464415822515,1.29436893342675,1.252257353488162,True,False,False,False,1.4945426117987116e-10,0.08,0.85,-0.9,0.8,1.5,14.381996340042598
no_encounter,0.5572325617465843,-0.43303954937059097,-0.4311905098162673,0.0018490395543236948,0.4338698585658115,0.4328012839014729,-0.0010685746643386285,1.155783578491758,1.1607398321759583,0.14152904825781323,0.11846587896782218,-1.2446128472372096,-1.2476857626950362,1.3005055279162723,1.2618357763888723,True,True,False,False,1.2178842346140522e-10,0.08,0.85,-0.9,0.8,3.0,-1.0
no_encounter,0.5928602373124892,-0.5387293085802036,-0.438528345365203,0.1002009632150006,0.43244447220284477,0.43201060067839675,-0.00043387152444801513,0.9290380011420666,1.1413173294036156,0.10318980610816486,0.28487720086398266,-1.2487152333090865,-1.2499693274934107,1.3001119341248024,1.2675079618207226,True,True,False,False,1.1716064726432456e-10,0.08,0.85,-0.9,0.8,4.5,-1.0
perturbation,0.028958357174631147,-0.49688750000000004,-0.6495652959287971,-0.15267779592879704,0.4325405931650584,0.43408273769873423,0.0015421445336758488,1.007270257352016,0.7705153017516855,0.07889866919029632,0.8823398668346074,-1.248437738637712,-1.2440024748802045,1.138125322073289,1.1454550706530924,True,True,False,False,1.360360248043009e-09,0.08,0.85,-0.6,0.0,0.0,0.21513041845852
ejection,0.21460488131818184,-0.4181140999491193,0.11939491273278052,0.5375090126818998,0.4336029716872231,0.4251522571499416,-0.008450714537281523,1.1970416689150312,-4.191970901810333,0.1646861223584258,1.2299280118431002,-1.2453789186424806,-1.2701332073830534,1.1417704577426013,1.1426901118694215,True,False,False,False,9.678560824325443e-10,0.08,0.85,-0.6,0.0,1.5,2.4751589227119455
no_encounter,0.7820315924649008,-0.4857430802291005,-0.5801001996863259,-0.09435711945722536,0.432690892532598,0.4336214483371346,0.0009305558045366036,1.0303800926282662,0.862781981924213,0.08236265424547483,0.25629438828012635,-1.2480040817113283,-1.2453258529318816,1.1448178241247193,1.1161145591692583,True,True,False,False,1.0202469768568823e-09,0.08,0.85,-0.6,0.0,3.0,-1.0
perturbation,0.2868527961705933,-0.5740842499132734,-0.17456622046968023,0.3995180294435932,0.43149947815623807,0.4268858166182321,-0.004613661538005964,0.8718232560388308,2.8671068128379966,0.14809531208085264,0.7300575009203746,-1.2514499491572406,-1.2649752673392918,1.141567719590535,1.121494528356559,True,True,False,False,8.8498496939468e-10,0.08,0.85,-0.6,0.0,4.5,2.922172807732062
perturbation,0.16374989022332123,-0.5535379885600937,-0.7160624120941241,-0.1625244235340304,0.4317765755870751,0.4337686659352921,0.0019920903482170127,0.9041836519692887,0.6989614194889632,0.12069625029160082,0.42082631599722503,-1.2506468172011795,-1.2449031993485558,1.1387165971086048,1.1158498000968138,True,True,False,False,2.7894353264157433e-10,0.08,0.85,-0.6,0.8,0.0,1.2239515763656474
perturbation,0.2557400573954653,-0.44601284070031233,-0.0026468932623848612,0.44336594743792745,0.4332267149438254,0.42629479803598813,-0.006931916907837288,1.1221650013800812,189.08960444783764,0.12285361604552841,0.9951491774925727,-1.2464605283402697,-1.266729039359314,1.1392662632108304,1.1442387125332876,True,True,False,False,2.3964980164386475e-10,0.08,0.85,-0.6,0.8,1.5,0.14037709125809675
perturbation,0.29421734432423635,-0.43303954937059097,-0.38754136080501994,0.04549818856557103,0.43340167941230817,0.43259757495570267,-0.0008041044566055033,1.155783578491758,1.2914750543279736,0.14152904825781323,0.1949832945706161,-1.2459573316195705,-1.2482732943089088,1.1438619692430447,1.1317569149643603,True,True,False,False,4.987971839146885e-11,0.08,0.85,-0.6,0.8,3.0,0.753139984758075
no_encounter,0.81812593587589,-0.5387293085802036,-0.4171393621459655,0.12158994643423815,0.43197629304934143,0.4300781317390874,-0.001898161310254054,0.9290380011420666,1.1998388198735004,0.10318980610816647,0.28363221234285785,-1.2500686002653387,-1.2555858113883323,1.1439504821263615,1.146340536080943,True,True,False,False,2.1213122389279024e-10,0.08,0.85,-0.6,0.8,4.5,-1.0
no_encounter,0.776484132599123,-0.49688750000000004,-0.6037155771010094,-0.10682807710100939,0.4325405931650584,0.43430662622071775,0.0017660330556593662,1.007270257352016,0.8290327746773707,0.07889866919029632,0.13408013067828403,-1.248437738637712,-1.243361181704762,1.1447687676502363,1.1147735782474273,True,True,False,False,1.2006188432277619e-09,0.08,0.85,0.6,0.0,0.0,-1.0
no_encounter,1.082623979364161,-0.4181140999491193,-0.48036947475152136,-0.062255374802402064,0.4336029716872231,0.4341215372331129,0.0005185655458898042,1.1970416689150312,1.0419063373227273,0.16468612235842717,0.1479390632933398,-1.2453789186424806,-1.243891292382559,1.1422417611014357,1.1330739928339257,True,True,False,False,9.513355158139361e-10,0.08,0.85,0.6,0.0,1.5,-1.0
no_encounter,0.8198387080558383,-0.4857430802291005,-0.3787666105920934,0.10697646963700713,0.432690892532598,0.4303638489228705,-0.0023270436097275193,1.0303800926282662,1.3213941936899116,0.08236265424547483,0.30153592799509515,-1.2480040817113283,-1.2547522319812194,1.1382381723686845,1.1317705307617107,True,True,False,False,1.1420959292913377e-09,0.08,0.85,0.6,0.0,3.0,-1.0
no_encounter,0.9873822090038128,-0.5740842499132732,-0.5889460112733447,-0.014861761360071446,0.43149947815623807,0.4324649919198783,0.0009655137636402356,0.8718232560388312,0.8498232272901927,0.14809531208085377,0.1115079519351769,-1.2514499491572406,-1.248655983927699,1.14017125557446,1.168716113752652,True,True,False,False,9.8288010095576e-10,0.08,0.85,0.6,0.0,4.5,-1.0
no_encounter,0.6172333694928802,-0.5535379885600937,-0.6911608506652842,-0.13762286210519048,0.4317765755870751,0.4352391876884144,0.003462612101339302,0.9041836519692887,0.7241440245324057,0.12069625029160082,0.1675590191509722,-1.2506468172011795,-1.2406971046609512,1.1433355460943095,1.1217524592737096,True,True,False,False,8.275025376394653e-11,0.08,0.85,0.6,0.8,0.0,-1.0
no_encounter,1.096168254017852,-0.44601284070031233,-0.4911585796064307,-0.04514573890611839,0.4332267149438254,0.4331222075894705,-0.00010450735435491021,1.1221650013800812,1.019019153449492,0.12285361604552841,0.08586008606680841,-1.2464605283402697,-1.2467612847776957,1.14435696316269,1.1659691302424793,True,True,False,False,1.0146341494009958e-11,0.08,0.85,0.6,0.8,1.5,-1.0
perturbation,0.1687719329047108,-0.43303954937059097,-0.10588893242758446,0.3271506169430065,0.43340167941230817,0.42691809561963706,-0.00648358379267111,1.155783578491758,4.726650732287654,0.14152904825781323,0.7891544633227596,-1.2459573316195705,-1.264879623376549,1.139943100852984,1.153084723715887,True,True,False,False,1.1306989476619214e-10,0.08,0.85,0.6,0.8,3.0,2.8207890697813522
perturbation,0.14296244916772394,-0.5387293085802036,-0.8409365603480912,-0.30220725176788754,0.43197629304934143,0.43694479049448237,0.00496849744514094,0.9290380011420666,0.5951697471600315,0.10318980610816486,0.7703725793508142,-1.2500686002653387,-1.2358540752686213,1.1383248007078857,1.153699763585999,True,True,False,False,5.595300405407628e-10,0.08,0.85,0.6,0.8,4.5,0.2199193736734414
no_encounter,0.9318654933419047,-0.49688750000000004,-0.6524066489379932,-0.15551914893799312,0.4330087723185617,0.43400462811816287,0.000995855799601153,1.007270257352016,0.7671595634635677,0.07889866919029632,0.1797144193581542,-1.2470878987244294,-1.244226363072282,1.3013908760845092,1.2894528843837787,True,True,False,False,6.631487065736471e-10,0.08,0.85,0.9,0.0,0.0,-1.0
no_encounter,1.252636635039837,-0.4181140999491193,-0.5313974821747877,-0.11328338222566836,0.43407115084072645,0.43348499436826127,-0.0005861564724651824,1.1970416689150312,0.9418561750644033,0.16468612235842717,0.20889873630434386,-1.2440356816022127,-1.2457178610922122,1.2984403789940864,1.293687213818691,True,True,False,False,5.292322669049259e-10,0.08,0.85,0.9,0.0,1.5,-1.0
perturbation,0.44684984419833185,-0.4857430802291005,-0.11722354187777209,0.36851953835132845,0.43315907168610135,0.4277376237891529,-0.005421447896948428,1.0303800926282662,4.269620180235355,0.08236265424547483,0.7925556862524201,-1.2466551788884694,-1.2624561646374723,1.2928145370519408,1.3045111083516394,True,True,False,False,4.92723840007706e-10,0.08,0.85,0.9,0.0,3.0,3.078848775595216
no_encounter,1.186770446375531,-0.5740842499132734,-0.6775930061566118,-0.10350875624333833,0.4319676573097414,0.43368320801292826,0.0017155507031868522,0.8718232560388308,0.7386439875448177,0.14809531208085377,0.17671672795362317,-1.2500935911801245,-1.2451485093789991,1.2949534791703692,1.3260917092173494,True,True,False,False,5.268263507212047e-10,0.08,0.85,0.9,0.0,4.5,-1.0
no_encounter,0.758629960257969,-0.5535379885600937,-0.7214792359232942,-0.16794124736320049,0.43224475474057844,0.4362825909789436,0.004037836238365178,0.9041836519692887,0.6937136581061798,0.12069625029160082,0.1851154022654579,-1.2492921986389247,-1.237729882341471,1.2992305706479175,1.3223508518486387,True,True,False,False,1.0094550862183679e-10,0.08,0.85,0.9,0.8,0.0,-1.0
no_encounter,1.2586071033957202,-0.44601284070031233,-0.5528183178486215,-0.10680547714830912,0.43369489409732875,0.43451005162604345,0.0008151575287146939,1.1221650013800812,0.90536073758875,0.12285361604553023,0.15182401242124652,-1.2451149583486094,-1.2427790749125072,1.3010947857588857,1.3312463522346314,True,True,False,False,1.413246936467065e-10,0.08,0.85,0.9,0.8,1.5,-1.0
perturbation,0.3302070443872454,-0.43303954937059097,-0.34170326418423924,0.09133628518635173,0.4338698585658115,0.43155982667201503,-0.0023100318937964714,1.155783578491758,1.464721155634442,0.14152904825781323,0.29558434184111754,-1.2446128472372096,-1.2512749487463286,1.2953282320483095,1.3212608502525818,True,True,False,False,2.8201216924484033e-12,0.08,0.85,0.9,0.8,3.0,1.1826802209137939
no_encounter,0.9095903677948666,-0.5387293085802034,-0.4020369986680419,0.13669230991216152,0.43244447220284477,0.43017859147978377,-0.002265880723060998,0.9290380011420669,1.2449102984505613,0.10318980610816647,0.10467235138109875,-1.2487152333090865,-1.2552925940420196,1.2926759600518636,1.2972063313375948,True,True,False,False,7.402677221037784e-11,0.08,0.85,0.9,0.8,4.5,-1.0
no_encounter,0.6050724584825338,-0.49617587500000004,-0.6829103596186137,-0.18673448461861364,0.14853457659256936,0.14989194954288124,0.0013573729503118803,1.0087149037627028,0.7328926746396338,0.08745427376635061,0.5068993715960997,-3.803828125149581,-3.7693818895748246,1.0518325049956385,1.0478906685398484,True,True,False,False,1.977418170424351e-09,0.13,0.45,-0.9,0.0,0.0,-1.0
perturbation,0.19499523852039016,-0.4088591490025225,-0.7748086077492609,-0.36594945874673834,0.14929280221600089,0.15142678597650838,0.0021339837605074963,1.2241379487802828,0.6459659779127918,0.18318385851260063,0.8703759096114193,-3.784509310653454,-3.7311760687283644,1.0533495558092063,1.051605086128835,True,True,False,False,3.2154502725926064e-09,0.13,0.45,-0.9,0.0,1.5,0.278324340326499
no_encounter,0.8219895255727883,-0.4838227932883057,-0.2596540987182478,0.2241686945700579,0.14864184611023795,0.1462085910324641,-0.002433255077773838,1.0344696590219478,1.9275644115408148,0.09136888531542621,0.547071352491603,-3.8010830380899354,-3.864342006240574,1.0542961242126003,1.0537821112434216,True,True,False,False,1.8286647616355103e-09,0.13,0.45,-0.9,0.0,3.0,-1.0
no_encounter,0.5465163646875036,-0.5817449561329622,-0.7625011126468628,-0.18075615651390065,0.14779152686014596,0.15047562890250382,0.002684102042357861,0.8603426548413544,0.6563924848091292,0.1635384186772854,0.3946641848949928,-3.822952587360812,-3.754760848124282,1.052897999179503,1.0462272821434628,True,True,False,False,3.818468842999885e-09,0.13,0.45,-0.9,0.0,4.5,-1.0
no_encounter,0.6344510124433416,-0.5589703612609703,-0.6317086815953938,-0.07273832033442351,0.1479892928803208,0.1485630819722033,0.0005737890918824928,0.8953963120172093,0.7922955858956638,0.13337655867871195,0.33526033743296807,-3.81784377101468,-3.803098269768754,1.0519125813894319,1.0563245837072477,True,True,False,False,5.421791658865156e-10,0.13,0.45,-0.9,0.8,0.0,-1.0
perturbation,0.3047559641207261,-0.43978363239759133,-0.7507242113321134,-0.3109405789345221,0.1490242656276936,0.15075313691155906,0.0017288712838654519,1.1380596346239582,0.666689567813317,0.13654069615908962,0.7210509320426179,-3.791328865941443,-3.7478490436418794,1.0523689669991942,1.0521345119034349,True,True,False,False,7.342092261141945e-10,0.13,0.45,-0.9,0.8,1.5,0.23255811100696216
no_encounter,0.7506405138968955,-0.42540332986410845,-0.5790195158307943,-0.1536161859666858,0.14914913876888192,0.14981540138951283,0.0006662626206309086,1.1765305178966994,0.8643922809438777,0.1573589904832763,0.4030060812933532,-3.788154626058626,-3.771307854597854,1.0540768963547789,1.061914023540388,True,True,False,False,4.5871305759795755e-10,0.13,0.45,-0.9,0.8,3.0,-1.0
perturbation,0.1339168084543122,-0.5425556140067804,-0.7814408620337365,-0.2388852480269561,0.14813183237465138,0.15053753597129027,0.0024057035966388862,0.9224860771484803,0.6404835276945017,0.11409324268132154,0.6679530127498642,-3.814170060159763,-3.753216739961479,1.0538499700318444,1.049361524643097,True,True,False,False,1.365774921659089e-09,0.13,0.45,-0.9,0.8,4.5,0.1855453110424665
no_encounter,0.7266144470477919,-0.49617587500000004,-0.7340692144858931,-0.23789333948589308,0.14804472247825565,0.15047931067368642,0.00243458819543077,1.0087149037627028,0.6818158153526792,0.08745427376635061,0.5410045953903109,-3.81641432765687,-3.754668980543109,1.0230130570841647,1.0191764449701664,True,True,False,False,4.259547847425134e-09,0.13,0.45,-0.6,0.0,0.0,-1.0
perturbation,0.3387381604305676,-0.4088591490025223,-0.7623743910372516,-0.3535152420347293,0.14880294810168718,0.15195946042646707,0.0031565123247798976,1.2241379487802835,0.6565015901426628,0.18318385851260094,0.7866482422657031,-3.7969677832854294,-3.7180969083093216,1.023956508457933,1.0218532545144163,True,True,False,False,4.765108635214821e-09,0.13,0.45,-0.6,0.0,1.5,0.2603739375508462
no_encounter,0.9783839222184396,-0.4838227932883057,-0.2297208052222387,0.254101988066067,0.14815199199592424,0.14637578530107248,-0.0017762066948517619,1.0344696590219478,2.1787316978790905,0.09136888531542621,0.5854629039300403,-3.8136510511147463,-3.8599280532492575,1.0246838954360853,1.0221789375039971,True,True,False,False,4.2311700832077244e-09,0.13,0.45,-0.6,0.0,3.0,-1.0
no_encounter,0.6287013920305516,-0.5817449561329622,-0.8406284006982747,-0.25888344456531254,0.14730167274583225,0.15103965552368415,0.003737982777851895,0.8603426548413544,0.5953879259661649,0.1635384186772854,0.43355430932912836,-3.835665878519265,-3.7407394636927234,1.023827440342782,1.0198986069447102,True,True,False,False,4.338965921245809e-09,0.13,0.45,-0.6,0.0,4.5,-1.0
no_encounter,0.7532197498578768,-0.5589703612609703,-0.688082262357422,-0.12911190109645165,0.1474994387660071,0.14851966473693762,0.0010202259709305161,0.8953963120172093,0.7273839588383648,0.13337655867871195,0.34912887042457463,-3.8305230496253966,-3.8042100418200144,1.0231316584699162,1.0251909090205213,True,True,False,False,2.6729878951155734e-09,0.13,0.45,-0.6,0.8,0.0,-1.0
perturbation,0.4486729838115829,-0.43978363239759133,-0.7597905898733921,-0.32000695747580077,0.1485344115133799,0.15039055307630878,0.0018561415629288758,1.1380596346239582,0.6587341389466286,0.13654069615908962,0.6936460306773303,-3.803832352674081,-3.756884913597709,1.0233199473989945,1.0336488031281377,True,True,False,False,1.5673202019944143e-09,0.13,0.45,-0.6,0.8,1.5,0.2305263209132011
no_encounter,0.8841277103601393,-0.42540332986410845,-0.6244961056940441,-0.19909277582993568,0.1486592846545682,0.14931244279428502,0.0006531581397168085,1.1765305178966994,0.8014461506429427,0.1573589904832763,0.4391958802679338,-3.800637150332459,-3.784011495802984,1.0244717851034977,1.0215411475710754,True,True,False,False,1.5972535515822595e-09,0.13,0.45,-0.6,0.8,3.0,-1.0
